Chromosome	Window	Sample	Value
A1	17200000	PRU	3.2239999999999998
A1	17600000	FCA	5.777
A1	17600000	PRU	3.398
A1	17600000	IPL	2.6839999999999997
A1	17600000	PVI	1.9980000000000002
A1	17600000	PBE	1.9980000000000002
A1	17300000	FCA	5.454
A1	17300000	PRU	3.2199999999999998
A1	17300000	PBE	1.989
A1	17300000	PVI	1.989
A1	17300000	IPL	2.541
A1	17400000	FCA	5.524
A1	17400000	PRU	3.367
A1	17400000	PBE	1.918
A1	17400000	PVI	1.918
A1	17400000	IPL	2.54
A1	17700000	FCA	5.768
A1	17700000	PRU	3.5520000000000005
A1	17700000	PBE	1.851
A1	17700000	PVI	1.851
A1	17700000	IPL	2.467
A1	17500000	FCA	5.498
A1	17500000	IPL	2.587
A1	17500000	PBE	1.9529999999999998
A1	17500000	PVI	1.9529999999999998
A1	17500000	PRU	3.1719999999999997
A1	17800000	FCA	5.5280000000000005
A1	17800000	PRU	3.401
A1	17800000	PBE	1.917
A1	17800000	PVI	1.917
A1	17800000	IPL	2.876
A1	17900000	FCA	5.477
A1	17900000	PRU	3.295
A1	17900000	IPL	2.681
A1	17900000	PVI	1.9349999999999998
A1	17900000	PBE	1.9349999999999998
A1	18000000	FCA	5.56
A1	18000000	PRU	3.132
A1	18000000	PBE	1.8350000000000002
A1	18000000	PVI	1.8350000000000002
A1	18000000	IPL	2.5229999999999997
A1	18200000	FCA	5.459
A1	18200000	IPL	2.468
A1	18200000	PBE	1.7999999999999998
A1	18200000	PVI	1.7999999999999998
A1	18200000	PRU	3.026
A1	18100000	FCA	5.991
A1	18100000	IPL	2.5149999999999997
A1	18100000	PBE	1.9189999999999998
A1	18100000	PVI	1.9189999999999998
A1	18100000	PRU	3.4099999999999997
A1	18700000	FCA	5.516
A1	18700000	PRU	3.1940000000000004
A1	18700000	IPL	2.395
A1	18700000	PVI	1.78
A1	18700000	PBE	1.78
A1	18600000	FCA	5.664000000000001
A1	18600000	IPL	2.448
A1	18600000	PBE	1.8499999999999999
A1	18600000	PVI	1.8499999999999999
A1	18600000	PRU	3.256
A1	18300000	FCA	5.798
A1	18300000	PRU	3.288
A1	18300000	PBE	1.881
A1	18300000	PVI	1.881
A1	18300000	IPL	2.616
A1	18400000	FCA	6.61
A1	18400000	PRU	3.8649999999999998
A1	18400000	IPL	2.924
A1	18400000	PVI	2.12
A1	18400000	PBE	2.12
A1	18500000	FCA	5.505
A1	18500000	PRU	3.076
A1	18500000	PBE	1.687
A1	18500000	PVI	1.687
A1	18500000	IPL	2.374
A1	18900000	FCA	5.53
A1	18900000	IPL	2.7119999999999997
A1	18900000	PBE	2.3
A1	18900000	PVI	2.3
A1	18900000	PRU	3.5389999999999997
A1	19200000	FCA	5.733
A1	19200000	IPL	2.394
A1	19200000	PBE	1.744
A1	19200000	PVI	1.744
A1	19200000	PRU	2.8850000000000002
A1	18800000	FCA	5.5440000000000005
A1	18800000	PRU	3.098
A1	18800000	IPL	2.459
A1	18800000	PVI	1.9560000000000002
A1	18800000	PBE	1.9560000000000002
A1	19000000	FCA	5.494000000000001
A1	19000000	IPL	2.4490000000000003
A1	19000000	PBE	1.921
A1	19000000	PVI	1.921
A1	19000000	PRU	2.913
A1	19100000	FCA	5.678
A1	19100000	PRU	3.1300000000000003
A1	19100000	PBE	1.812
A1	19100000	PVI	1.812
A1	19100000	IPL	2.588
A1	19400000	FCA	5.509
A1	19400000	PRU	3.077
A1	19400000	PBE	1.9369999999999998
A1	19400000	PVI	1.9369999999999998
A1	19400000	IPL	2.355
A1	19300000	FCA	5.53
A1	19300000	PRU	3.245
A1	19300000	PBE	1.8419999999999999
A1	19300000	PVI	1.8419999999999999
A1	19300000	IPL	2.327
A1	19700000	FCA	5.55
A1	19700000	IPL	2.6550000000000002
A1	19700000	PBE	2.043
A1	19700000	PVI	2.043
A1	19700000	PRU	3.4799999999999995
A1	19500000	FCA	5.619
A1	19500000	IPL	2.222
A1	19500000	PBE	1.8350000000000002
A1	19500000	PVI	1.8350000000000002
A1	19500000	PRU	2.842
A1	19600000	FCA	5.491
A1	19600000	PRU	2.918
A1	19600000	IPL	2.2769999999999997
A1	19600000	PVI	1.839
A1	19600000	PBE	1.839
A1	19900000	FCA	5.509
A1	19900000	IPL	2.261
A1	19900000	PBE	1.951
A1	19900000	PVI	1.951
A1	19900000	PRU	2.905
A1	20000000	FCA	5.529
A1	20000000	PRU	2.927
A1	20000000	IPL	2.388
A1	20000000	PVI	1.748
A1	20000000	PBE	1.748
A1	20300000	FCA	5.5440000000000005
A1	20300000	IPL	2.1919999999999997
A1	20300000	PBE	1.498
A1	20300000	PVI	1.498
A1	20300000	PRU	2.786
A1	20100000	FCA	5.541
A1	20100000	IPL	2.46
A1	20100000	PBE	1.9879999999999998
A1	20100000	PVI	1.9879999999999998
A1	20100000	PRU	3.1300000000000003
A1	19800000	FCA	5.436
A1	19800000	IPL	2.306
A1	19800000	PBE	1.791
A1	19800000	PVI	1.791
A1	19800000	PRU	3.049
A1	20200000	FCA	5.453
A1	20200000	IPL	2.3689999999999998
A1	20200000	PBE	1.886
A1	20200000	PVI	1.886
A1	20200000	PRU	3.182
A1	20400000	FCA	5.524
A1	20400000	IPL	2.501
A1	20400000	PBE	1.8399999999999999
A1	20400000	PVI	1.8399999999999999
A1	20400000	PRU	3.251
A1	20500000	FCA	5.562
A1	20500000	PRU	2.9979999999999998
A1	20500000	PBE	1.7579999999999998
A1	20500000	PVI	1.7579999999999998
A1	20500000	IPL	2.251
A1	20600000	FCA	5.473
A1	20600000	PRU	2.968
A1	20600000	IPL	2.492
A1	20600000	PVI	1.867
A1	20600000	PBE	1.867
A1	20700000	FCA	5.516
A1	20700000	PRU	3.055
A1	20700000	PBE	2.106
A1	20700000	PVI	2.106
A1	20700000	IPL	2.5180000000000002
A1	20800000	FCA	5.705
A1	20800000	PRU	3.163
A1	20800000	IPL	2.544
A1	20800000	PVI	1.917
A1	20800000	PBE	1.917
A1	20900000	FCA	5.501
A1	20900000	IPL	2.648
A1	20900000	PBE	2.2110000000000003
A1	20900000	PVI	2.2110000000000003
A1	20900000	PRU	3.0509999999999997
A1	21300000	FCA	5.47
A1	21300000	IPL	2.255
A1	21300000	PBE	1.8599999999999999
A1	21300000	PVI	1.8599999999999999
A1	21300000	PRU	2.7449999999999997
A1	21000000	FCA	5.572
A1	21000000	PRU	3.144
A1	21000000	IPL	2.559
A1	21000000	PVI	1.96
A1	21000000	PBE	1.96
A1	21100000	FCA	5.465
A1	21100000	PRU	3.5479999999999996
A1	21100000	PBE	2.2270000000000003
A1	21100000	PVI	2.2270000000000003
A1	21100000	IPL	2.669
A1	21200000	FCA	5.589
A1	21200000	IPL	2.375
A1	21200000	PBE	1.6629999999999998
A1	21200000	PVI	1.6629999999999998
A1	21200000	PRU	3.128
A1	21400000	FCA	5.462
A1	21400000	PRU	2.999
A1	21400000	PBE	1.375
A1	21400000	PVI	1.375
A1	21400000	IPL	2.056
A1	21500000	FCA	5.444
A1	21500000	PRU	3.505
A1	21500000	PBE	2.1590000000000003
A1	21500000	PVI	2.1590000000000003
A1	21500000	IPL	2.5860000000000003
A1	21600000	FCA	5.439
A1	21600000	PRU	3.1850000000000005
A1	21600000	PBE	1.838
A1	21600000	PVI	1.838
A1	21600000	IPL	2.317
A1	22100000	FCA	5.501
A1	22100000	PRU	3.231
A1	22100000	IPL	2.4979999999999998
A1	22100000	PVI	2.075
A1	22100000	PBE	2.075
A1	21800000	FCA	5.524
A1	21800000	IPL	2.4459999999999997
A1	21800000	PBE	1.978
A1	21800000	PVI	1.978
A1	21800000	PRU	3.0669999999999997
A1	21900000	FCA	5.489
A1	21900000	PRU	3.177
A1	21900000	IPL	2.727
A1	21900000	PVI	2.248
A1	21900000	PBE	2.248
A1	21700000	FCA	5.459
A1	21700000	PRU	3.243
A1	21700000	IPL	2.648
A1	21700000	PVI	2.2079999999999997
A1	21700000	PBE	2.2079999999999997
A1	22300000	FCA	5.513
A1	22300000	PRU	3.458
A1	22300000	PBE	2.5
A1	22300000	PVI	2.5
A1	22300000	IPL	2.886
A1	22000000	FCA	5.445
A1	22000000	PRU	2.984
A1	22000000	PBE	1.949
A1	22000000	PVI	1.949
A1	22000000	IPL	2.529
A1	22200000	FCA	5.46
A1	22200000	PRU	3.685
A1	22200000	PVI	2.554
A1	22200000	IPL	2.101
A1	22200000	PBE	2.101
A1	22500000	FCA	5.433000000000001
A1	22500000	PRU	4.343
A1	22500000	IPL	3.2550000000000003
A1	22500000	PVI	2.854
A1	22500000	PBE	2.854
A1	22400000	FCA	5.459
A1	22400000	IPL	2.688
A1	22400000	PBE	1.957
A1	22400000	PVI	1.957
A1	22400000	PRU	3.6159999999999997
A1	22600000	FCA	5.511
A1	22600000	PRU	3.2620000000000005
A1	22600000	IPL	2.619
A1	22600000	PVI	1.892
A1	22600000	PBE	1.892
A1	22700000	FCA	5.455
A1	22700000	IPL	2.3800000000000003
A1	22700000	PBE	1.9
A1	22700000	PVI	1.9
A1	22700000	PRU	3.238
A1	22900000	FCA	5.5
A1	22900000	PRU	2.53
A1	22900000	PBE	1.812
A1	22900000	PVI	1.812
A1	22900000	IPL	2.105
A1	22800000	FCA	5.482
A1	22800000	IPL	2.318
A1	22800000	PBE	1.69
A1	22800000	PVI	1.69
A1	22800000	PRU	2.751
A1	23000000	FCA	5.556
A1	23000000	IPL	1.997
A1	23000000	PBE	1.643
A1	23000000	PVI	1.643
A1	23000000	PRU	2.371
A1	23100000	FCA	5.494000000000001
A1	23100000	PRU	3.069
A1	23100000	PBE	2.181
A1	23100000	PVI	1.9689999999999999
A1	23100000	IPL	1.9689999999999999
A1	23200000	FCA	5.442
A1	23200000	PRU	3.289
A1	23200000	IPL	2.675
A1	23200000	PVI	2.076
A1	23200000	PBE	2.076
A1	23300000	FCA	5.486
A1	23300000	IPL	2.3120000000000003
A1	23300000	PBE	1.8800000000000001
A1	23300000	PVI	1.8800000000000001
A1	23300000	PRU	3.321
A1	23400000	FCA	5.53
A1	23400000	PRU	3.083
A1	23400000	IPL	2.608
A1	23400000	PVI	2.314
A1	23400000	PBE	2.314
A1	23500000	FCA	5.501
A1	23500000	PRU	3.412
A1	23500000	IPL	2.303
A1	23500000	PVI	1.786
A1	23500000	PBE	1.786
A1	23800000	FCA	5.5280000000000005
A1	23800000	IPL	2.475
A1	23800000	PBE	1.928
A1	23800000	PVI	1.928
A1	23800000	PRU	3.334
A1	23600000	FCA	5.52
A1	23600000	PRU	3.386
A1	23600000	PVI	2.463
A1	23600000	IPL	2.068
A1	23600000	PBE	2.068
A1	23900000	FCA	5.503
A1	23900000	IPL	2.657
A1	23900000	PBE	2.2270000000000003
A1	23900000	PVI	2.2270000000000003
A1	23900000	PRU	3.1460000000000004
A1	23700000	FCA	5.457999999999999
A1	23700000	PRU	2.6599999999999997
A1	23700000	PBE	1.706
A1	23700000	PVI	1.706
A1	23700000	IPL	2.1319999999999997
A1	24000000	FCA	5.526
A1	24000000	IPL	2.4979999999999998
A1	24000000	PBE	2.098
A1	24000000	PVI	2.098
A1	24000000	PRU	3.257
A1	24100000	FCA	5.811
A1	24100000	PRU	3.3649999999999998
A1	24100000	PVI	2.558
A1	24100000	IPL	1.926
A1	24100000	PBE	1.926
A1	24200000	FCA	5.469
A1	24200000	IPL	2.383
A1	24200000	PBE	1.849
A1	24200000	PVI	1.849
A1	24200000	PRU	2.924
A1	24300000	FCA	5.536
A1	24300000	IPL	2.315
A1	24300000	PBE	1.892
A1	24300000	PVI	1.892
A1	24300000	PRU	3.0220000000000002
A1	24400000	FCA	5.509
A1	24400000	PRU	3.071
A1	24400000	PVI	2.5069999999999997
A1	24400000	IPL	1.997
A1	24400000	PBE	1.997
A1	24800000	FCA	5.508
A1	24800000	PRU	3.3259999999999996
A1	24800000	PBE	2.152
A1	24800000	PVI	2.152
A1	24800000	IPL	2.65
A1	24700000	FCA	5.5969999999999995
A1	24700000	PRU	3.1559999999999997
A1	24700000	PBE	1.825
A1	24700000	PVI	1.825
A1	24700000	IPL	2.405
A1	24600000	FCA	5.548
A1	24600000	IPL	2.533
A1	24600000	PBE	2.017
A1	24600000	PVI	2.017
A1	24600000	PRU	3.105
A1	24500000	FCA	5.582
A1	24500000	PRU	3.325
A1	24500000	IPL	2.431
A1	24500000	PVI	1.7579999999999998
A1	24500000	PBE	1.7579999999999998
A1	24900000	FCA	5.550999999999999
A1	24900000	PRU	3.2910000000000004
A1	24900000	IPL	2.596
A1	24900000	PVI	2.095
A1	24900000	PBE	2.095
A1	25000000	FCA	5.59
A1	25000000	PRU	2.963
A1	25000000	IPL	2.238
A1	25000000	PVI	1.856
A1	25000000	PBE	1.856
A1	25100000	FCA	6.368
A1	25100000	PRU	3.302
A1	25100000	IPL	2.346
A1	25100000	PVI	1.72
A1	25100000	PBE	1.72
A1	25200000	FCA	5.589
A1	25200000	IPL	2.197
A1	25200000	PBE	1.771
A1	25200000	PVI	1.771
A1	25200000	PRU	3.3160000000000003
A1	25300000	FCA	5.498
A1	25300000	PRU	2.98
A1	25300000	IPL	2.439
A1	25300000	PVI	1.908
A1	25300000	PBE	1.908
A1	25400000	FCA	6.101
A1	25400000	PRU	3.037
A1	25400000	IPL	2.373
A1	25400000	PVI	1.908
A1	25400000	PBE	1.908
A1	25600000	FCA	5.618
A1	25600000	PRU	3.042
A1	25600000	IPL	2.329
A1	25600000	PVI	1.8159999999999998
A1	25600000	PBE	1.8159999999999998
A1	25500000	FCA	5.58
A1	25500000	PRU	2.941
A1	25500000	IPL	2.436
A1	25500000	PVI	1.9220000000000002
A1	25500000	PBE	1.9220000000000002
A1	25700000	FCA	5.65
A1	25700000	IPL	2.478
A1	25700000	PBE	1.7670000000000001
A1	25700000	PVI	1.7670000000000001
A1	25700000	PRU	3.37
A1	25800000	FCA	5.446
A1	25800000	PRU	3.047
A1	25800000	IPL	2.436
A1	25800000	PVI	1.958
A1	25800000	PBE	1.958
A1	25900000	FCA	5.459
A1	25900000	IPL	2.483
A1	25900000	PBE	1.955
A1	25900000	PVI	1.955
A1	25900000	PRU	3.438
A1	26000000	FCA	5.531
A1	26000000	PRU	2.715
A1	26000000	PBE	1.6420000000000001
A1	26000000	PVI	1.6420000000000001
A1	26000000	IPL	2.2560000000000002
A1	26200000	FCA	5.606
A1	26200000	IPL	2.632
A1	26200000	PBE	2.053
A1	26200000	PVI	2.053
A1	26200000	PRU	3.2070000000000003
A1	26100000	FCA	5.566
A1	26100000	IPL	2.307
A1	26100000	PBE	1.727
A1	26100000	PVI	1.727
A1	26100000	PRU	3.055
A1	26300000	FCA	5.705
A1	26300000	PRU	3.006
A1	26300000	PBE	1.82
A1	26300000	PVI	1.82
A1	26300000	IPL	2.416
A1	26400000	FCA	5.539000000000001
A1	26400000	PRU	2.83
A1	26400000	PBE	1.9709999999999999
A1	26400000	PVI	1.9709999999999999
A1	26400000	IPL	2.39
A1	26500000	FCA	5.563
A1	26500000	IPL	2.15
A1	26500000	PBE	1.5730000000000002
A1	26500000	PVI	1.5730000000000002
A1	26500000	PRU	2.9669999999999996
A1	26700000	FCA	5.552
A1	26700000	PRU	3.017
A1	26700000	IPL	2.317
A1	26700000	PVI	1.889
A1	26700000	PBE	1.889
A1	26600000	FCA	5.556
A1	26600000	PRU	3.202
A1	26600000	IPL	2.344
A1	26600000	PVI	1.698
A1	26600000	PBE	1.698
A1	26800000	FCA	5.428999999999999
A1	26800000	PRU	3.1
A1	26800000	PBE	2.131
A1	26800000	PVI	2.131
A1	26800000	IPL	2.458
A1	26900000	FCA	5.543
A1	26900000	PRU	2.8160000000000003
A1	26900000	IPL	2.287
A1	26900000	PVI	1.921
A1	26900000	PBE	1.921
A1	27000000	FCA	5.5120000000000005
A1	27000000	PRU	3.473
A1	27000000	PBE	1.717
A1	27000000	PVI	1.717
A1	27000000	IPL	2.5
A1	27100000	FCA	5.476
A1	27100000	IPL	2.572
A1	27100000	PBE	1.807
A1	27100000	PVI	1.807
A1	27100000	PRU	2.886
A1	27200000	FCA	5.459
A1	27200000	PRU	2.9530000000000003
A1	27200000	PBE	1.899
A1	27200000	PVI	1.899
A1	27200000	IPL	2.2720000000000002
A1	27300000	FCA	5.708
A1	27300000	IPL	2.548
A1	27300000	PBE	1.9560000000000002
A1	27300000	PVI	1.9560000000000002
A1	27300000	PRU	3.273
A1	27500000	FCA	5.702
A1	27500000	PRU	3.267
A1	27500000	IPL	2.5749999999999997
A1	27500000	PVI	1.931
A1	27500000	PBE	1.931
A1	27600000	FCA	5.635
A1	27600000	PRU	2.971
A1	27600000	IPL	2.3609999999999998
A1	27600000	PVI	1.859
A1	27600000	PBE	1.859
A1	27400000	FCA	5.867
A1	27400000	PRU	3.037
A1	27400000	IPL	2.44
A1	27400000	PVI	1.9060000000000001
A1	27400000	PBE	1.9060000000000001
A1	27700000	FCA	5.71
A1	27700000	IPL	2.5180000000000002
A1	27700000	PBE	1.944
A1	27700000	PVI	1.944
A1	27700000	PRU	3.474
A1	27900000	FCA	5.484
A1	27900000	IPL	2.319
A1	27900000	PBE	1.9800000000000002
A1	27900000	PVI	1.9800000000000002
A1	27900000	PRU	2.814
A1	27800000	FCA	5.5
A1	27800000	IPL	2.504
A1	27800000	PBE	2.01
A1	27800000	PVI	2.01
A1	27800000	PRU	2.8979999999999997
A1	28000000	FCA	5.515
A1	28000000	PRU	2.595
A1	28000000	IPL	2.035
A1	28000000	PVI	1.59
A1	28000000	PBE	1.59
A1	28100000	FCA	5.4719999999999995
A1	28100000	PRU	3.549
A1	28100000	PBE	1.949
A1	28100000	PVI	1.949
A1	28100000	IPL	2.6149999999999998
A1	28300000	FCA	5.603000000000001
A1	28300000	PBE	2.198
A1	28300000	PVI	2.198
A1	28300000	IPL	2.573
A1	28300000	PRU	2.573
A1	28200000	FCA	5.532
A1	28200000	PRU	3.053
A1	28200000	PBE	1.8659999999999999
A1	28200000	PVI	1.8659999999999999
A1	28200000	IPL	2.461
A1	28700000	FCA	5.527
A1	28700000	PRU	3.273
A1	28700000	PBE	1.907
A1	28700000	PVI	1.907
A1	28700000	IPL	2.7199999999999998
A1	28600000	FCA	5.5440000000000005
A1	28600000	PRU	3.121
A1	28600000	IPL	2.33
A1	28600000	PVI	1.764
A1	28600000	PBE	1.764
A1	28500000	FCA	5.481
A1	28500000	PRU	3.0020000000000002
A1	28500000	PBE	1.849
A1	28500000	PVI	1.849
A1	28500000	IPL	2.579
A1	28400000	FCA	5.604
A1	28400000	PRU	3.418
A1	28400000	IPL	2.2929999999999997
A1	28400000	PVI	1.6480000000000001
A1	28400000	PBE	1.6480000000000001
A1	28800000	FCA	5.46
A1	28800000	PRU	2.878
A1	28800000	IPL	2.576
A1	28800000	PVI	1.947
A1	28800000	PBE	1.947
A1	28900000	FCA	5.462
A1	28900000	PRU	3.2169999999999996
A1	28900000	PBE	1.889
A1	28900000	PVI	1.889
A1	28900000	IPL	2.412
A1	29300000	FCA	5.463
A1	29300000	PRU	3.437
A1	29300000	PBE	1.7309999999999999
A1	29300000	PVI	1.7309999999999999
A1	29300000	IPL	2.4570000000000003
A1	29200000	FCA	5.653
A1	29200000	PRU	3.234
A1	29200000	IPL	2.315
A1	29200000	PVI	1.3780000000000001
A1	29200000	PBE	1.3780000000000001
A1	29100000	FCA	5.4510000000000005
A1	29100000	IPL	2.658
A1	29100000	PBE	2.078
A1	29100000	PVI	2.078
A1	29100000	PRU	3.655
A1	29000000	FCA	5.562
A1	29000000	IPL	2.3040000000000003
A1	29000000	PBE	1.653
A1	29000000	PVI	1.653
A1	29000000	PRU	2.846
A1	29600000	FCA	5.525
A1	29600000	PRU	3.884
A1	29600000	PVI	3.282
A1	29600000	IPL	2.528
A1	29600000	PBE	2.528
A1	29500000	FCA	5.515
A1	29500000	PRU	3.083
A1	29500000	PBE	2.169
A1	29500000	PVI	2.169
A1	29500000	IPL	2.45
A1	29700000	FCA	5.445
A1	29700000	PRU	2.8770000000000002
A1	29700000	PBE	1.702
A1	29700000	PVI	1.702
A1	29700000	IPL	2.175
A1	29400000	FCA	5.499
A1	29400000	PRU	3.228
A1	29400000	PBE	1.9709999999999999
A1	29400000	PVI	1.9709999999999999
A1	29400000	IPL	2.286
A1	29800000	FCA	5.4190000000000005
A1	29800000	IPL	2.252
A1	29800000	PBE	1.9
A1	29800000	PVI	1.9
A1	29800000	PRU	3.398
A1	30000000	FCA	5.438
A1	30000000	IPL	2.471
A1	30000000	PBE	1.982
A1	30000000	PVI	1.982
A1	30000000	PRU	3.295
A1	29900000	FCA	5.446
A1	29900000	IPL	2.235
A1	29900000	PBE	2.116
A1	29900000	PVI	2.116
A1	29900000	PRU	3.401
A1	30100000	FCA	5.464
A1	30100000	IPL	2.472
A1	30100000	PBE	1.913
A1	30100000	PVI	1.913
A1	30100000	PRU	3.04
A1	30200000	FCA	5.454
A1	30200000	PRU	2.866
A1	30200000	PBE	1.477
A1	30200000	PVI	1.477
A1	30200000	IPL	2.34
A1	30300000	FCA	5.46
A1	30300000	PRU	3.2750000000000004
A1	30300000	IPL	2.385
A1	30300000	PVI	1.9709999999999999
A1	30300000	PBE	1.9709999999999999
A1	30400000	FCA	5.453
A1	30400000	IPL	2.302
A1	30400000	PBE	1.7950000000000002
A1	30400000	PVI	1.7950000000000002
A1	30400000	PRU	3.215
A1	30500000	FCA	5.444
A1	30500000	IPL	2.7369999999999997
A1	30500000	PBE	2.212
A1	30500000	PVI	2.212
A1	30500000	PRU	3.4000000000000004
A1	30600000	FCA	5.457
A1	30600000	PRU	3.202
A1	30600000	PBE	1.9869999999999999
A1	30600000	PVI	1.9869999999999999
A1	30600000	IPL	2.328
A1	30800000	FCA	5.445
A1	30800000	IPL	2.473
A1	30800000	PBE	2.029
A1	30800000	PVI	2.029
A1	30800000	PRU	3.183
A1	30700000	FCA	5.678
A1	30700000	PRU	3.013
A1	30700000	PBE	1.7680000000000002
A1	30700000	PVI	1.7680000000000002
A1	30700000	IPL	2.153
A1	30900000	FCA	5.548
A1	30900000	PRU	2.8000000000000003
A1	30900000	PBE	1.6150000000000002
A1	30900000	PVI	1.6150000000000002
A1	30900000	IPL	2.373
A1	31000000	FCA	5.519
A1	31000000	PRU	3.456
A1	31000000	PBE	2.164
A1	31000000	PVI	2.164
A1	31000000	IPL	2.635
A1	31200000	FCA	5.4510000000000005
A1	31200000	PRU	2.929
A1	31200000	PBE	1.439
A1	31200000	PVI	1.439
A1	31200000	IPL	1.879
A1	31500000	FCA	5.522
A1	31500000	IPL	2.619
A1	31500000	PBE	1.8159999999999998
A1	31500000	PVI	1.8159999999999998
A1	31500000	PRU	3.018
A1	31400000	FCA	5.464
A1	31400000	PVI	2.2270000000000003
A1	31400000	PBE	1.833
A1	31400000	IPL	1.833
A1	31400000	PRU	3.109
A1	31100000	FCA	5.501
A1	31100000	PRU	3.053
A1	31100000	PBE	1.973
A1	31100000	PVI	1.973
A1	31100000	IPL	2.27
A1	31300000	FCA	5.47
A1	31300000	PRU	2.846
A1	31300000	IPL	2.305
A1	31300000	PVI	1.91
A1	31300000	PBE	1.91
A1	31700000	FCA	5.453
A1	31700000	PRU	3.011
A1	31700000	PBE	1.6740000000000002
A1	31700000	PVI	1.6740000000000002
A1	31700000	IPL	2.162
A1	31800000	FCA	5.457999999999999
A1	31800000	IPL	2.33
A1	31800000	PBE	2.095
A1	31800000	PVI	2.095
A1	31800000	PRU	3.152
A1	31600000	FCA	5.518
A1	31600000	PRU	2.928
A1	31600000	IPL	2.252
A1	31600000	PVI	1.9220000000000002
A1	31600000	PBE	1.9220000000000002
A1	31900000	FCA	5.426
A1	31900000	PRU	2.9749999999999996
A1	31900000	IPL	2.069
A1	31900000	PVI	1.6049999999999998
A1	31900000	PBE	1.6049999999999998
A1	32000000	FCA	5.45
A1	32000000	IPL	2.241
A1	32000000	PBE	2.019
A1	32000000	PVI	2.019
A1	32000000	PRU	3.2640000000000002
A1	32100000	FCA	5.438
A1	32100000	PRU	3.093
A1	32100000	IPL	2.3040000000000003
A1	32100000	PVI	1.95
A1	32100000	PBE	1.95
A1	32200000	FCA	5.487
A1	32200000	PRU	3.55
A1	32200000	PBE	2.351
A1	32200000	PVI	2.351
A1	32200000	IPL	2.64
A1	32400000	FCA	5.679
A1	32400000	PRU	3.3579999999999997
A1	32400000	PBE	2.48
A1	32400000	PVI	2.48
A1	32400000	IPL	2.77
A1	32300000	FCA	5.535
A1	32300000	PRU	3.573
A1	32300000	IPL	2.721
A1	32300000	PVI	2.068
A1	32300000	PBE	2.068
A1	32500000	FCA	5.473999999999999
A1	32500000	PRU	3.193
A1	32500000	IPL	2.221
A1	32500000	PVI	1.857
A1	32500000	PBE	1.857
A1	32600000	FCA	5.495
A1	32600000	PRU	3.6510000000000002
A1	32600000	IPL	2.2689999999999997
A1	32600000	PVI	1.9789999999999999
A1	32600000	PBE	1.9789999999999999
A1	32700000	FCA	5.446
A1	32700000	PRU	3.177
A1	32700000	IPL	2.339
A1	32700000	PVI	1.9460000000000002
A1	32700000	PBE	1.9460000000000002
A1	32800000	FCA	5.485
A1	32800000	PRU	3.325
A1	32800000	IPL	2.384
A1	32800000	PVI	2.0709999999999997
A1	32800000	PBE	2.0709999999999997
A1	33000000	FCA	5.461
A1	33000000	PRU	3.386
A1	33000000	PBE	2.15
A1	33000000	PVI	2.15
A1	33000000	IPL	2.421
A1	32900000	FCA	5.496
A1	32900000	PRU	3.583
A1	32900000	PBE	1.781
A1	32900000	PVI	1.781
A1	32900000	IPL	2.321
A1	33400000	FCA	5.439
A1	33400000	IPL	2.3970000000000002
A1	33400000	PBE	2.007
A1	33400000	PVI	2.007
A1	33400000	PRU	2.9899999999999998
A1	33300000	FCA	5.6000000000000005
A1	33300000	PRU	3.585
A1	33300000	IPL	2.726
A1	33300000	PVI	1.97
A1	33300000	PBE	1.97
A1	33100000	FCA	5.494000000000001
A1	33100000	IPL	2.315
A1	33100000	PBE	1.8610000000000002
A1	33100000	PVI	1.8610000000000002
A1	33100000	PRU	2.951
A1	33200000	FCA	5.5
A1	33200000	PRU	3.306
A1	33200000	IPL	2.1229999999999998
A1	33200000	PVI	1.807
A1	33200000	PBE	1.807
A1	33500000	FCA	5.463
A1	33500000	IPL	2.2929999999999997
A1	33500000	PBE	1.821
A1	33500000	PVI	1.821
A1	33500000	PRU	2.7969999999999997
A1	33600000	FCA	5.481
A1	33600000	IPL	2.1420000000000003
A1	33600000	PBE	1.947
A1	33600000	PVI	1.947
A1	33600000	PRU	2.928
A1	33700000	FCA	5.504
A1	33700000	IPL	2.2640000000000002
A1	33700000	PBE	1.9189999999999998
A1	33700000	PVI	1.9189999999999998
A1	33700000	PRU	2.894
A1	33800000	FCA	5.464
A1	33800000	PRU	3.372
A1	33800000	IPL	2.27
A1	33800000	PVI	1.7670000000000001
A1	33800000	PBE	1.7670000000000001
A1	33900000	FCA	5.606
A1	33900000	PRU	3.251
A1	33900000	PBE	1.8450000000000002
A1	33900000	PVI	1.8450000000000002
A1	33900000	IPL	2.18
A1	34000000	FCA	5.483
A1	34000000	PRU	3.2680000000000002
A1	34000000	IPL	2.318
A1	34000000	PVI	1.862
A1	34000000	PBE	1.862
A1	34100000	FCA	5.502
A1	34100000	PRU	3.551
A1	34100000	PBE	1.865
A1	34100000	PVI	1.865
A1	34100000	IPL	2.752
A1	34300000	FCA	5.552
A1	34300000	PRU	3.263
A1	34300000	PBE	1.838
A1	34300000	PVI	1.838
A1	34300000	IPL	2.3120000000000003
A1	34200000	FCA	5.550999999999999
A1	34200000	PRU	2.757
A1	34200000	IPL	2.346
A1	34200000	PVI	1.6709999999999998
A1	34200000	PBE	1.6709999999999998
A1	34400000	FCA	5.457999999999999
A1	34400000	PRU	2.931
A1	34400000	IPL	2.249
